id,Null,uptime,country,location,ships,distinct,contributor,status,timezone,time,date
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:42
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:42
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:42
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:42
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:42
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:42
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:42
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:42
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:42
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:42
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:42
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
3103,,100 %,  Canada,Multiple Locations,121,2,,Online,India Standard Time,12/10/2021,19:06:42
2920,,82 %,  Canada,Burnaby,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:42
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:43
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:43
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:43
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:43
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:43
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:43
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:43
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:43
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:43
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:43
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:43
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:43
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:43
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:43
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:43
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:43
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:43
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:43
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:43
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:43
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:43
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:43
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:43
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:43
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:43
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:43
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:43
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:43
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:43
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:43
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:43
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:43
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:43
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:43
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:43
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:43
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:43
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:43
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:43
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:43
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:43
3238,,100 %,  Canada,East Point Saturna Island,33,7,,Online,India Standard Time,12/10/2021,19:06:43
3185,,100 %,  Canada,Halifax,44,22,,Online,India Standard Time,12/10/2021,19:06:43
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:44
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:44
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:44
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:44
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:44
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:44
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:44
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:44
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:44
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:44
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:44
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:44
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:44
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:44
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:44
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:44
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:44
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:44
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:44
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:44
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:44
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:44
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:44
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:44
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:44
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:44
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:44
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:44
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:44
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:44
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:44
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:44
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:44
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:44
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:44
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:44
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:44
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:44
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:44
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:44
2848,,100 %,  Canada,Victoria,63,0,,Online,India Standard Time,12/10/2021,19:06:44
3201,,100 %,  Canada,Sorel-Tracy,18,0,,Online,India Standard Time,12/10/2021,19:06:44
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:46
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:46
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:46
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:46
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:46
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:46
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:46
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:46
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:46
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:46
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:46
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:46
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:46
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:46
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:46
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:46
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:46
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:46
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:46
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:46
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:46
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:46
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:46
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:46
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:46
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:46
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:46
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:46
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:46
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:46
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:46
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:46
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:46
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:46
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:46
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:46
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:46
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:46
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:46
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:46
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:46
2253,,98 %,  Canada,Montreal,4,2,,Online,India Standard Time,12/10/2021,19:06:46
3145,,94 %,  Canada,Vancouver,279,127,,Online,India Standard Time,12/10/2021,19:06:46
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:07:37
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:07:37
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:07:37
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:07:37
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:07:37
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:07:37
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:07:37
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:07:37
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:07:37
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:07:37
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:07:37
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:07:37
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:07:37
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:07:37
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:07:37
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:07:37
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:07:37
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:07:37
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:07:37
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:07:37
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:07:37
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:07:37
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:07:37
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:07:37
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:07:37
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:07:37
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:07:37
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:07:37
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:07:37
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:07:37
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:07:37
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:07:37
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:07:37
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:07:37
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:07:37
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:07:37
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:07:37
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:07:37
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:07:37
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:07:37
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:07:37
3145,,94 %,  Canada,Vancouver,279,127,,Online,India Standard Time,12/10/2021,19:07:37
2253,,98 %,  Canada,Montreal,4,2,,Online,India Standard Time,12/10/2021,19:07:37
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:07:39
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:07:39
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:07:39
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:07:39
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:07:39
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:07:39
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:07:39
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:07:39
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:07:39
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:07:39
